2345380
640, 640
(0.25, 0.25), (10000, 0.25)
(10000, 0.25), (10000, 0.5)
(10000, 0.5), (9410.5, 0.5)
(9410.5, 0.5), (9410.5, 545.25)
(9410.5, 545.25), (9336.75, 545.25)
(9336.75, 545.25), (9336.75, 436.75)
(9336.75, 436.75), (9410.25, 436.75)
(9410.25, 436.75), (9410.25, 0.5)
(9410.25, 0.5), (8906.5, 0.5)
(8906.5, 0.5), (8906.5, 140.25)
(8906.5, 140.25), (8738.75, 140.25)
(8738.75, 140.25), (8738.75, 6.75)
(8738.75, 6.75), (8906.25, 6.75)
(8906.25, 6.75), (8906.25, 0.5)
(8906.25, 0.5), (7328.5, 0.5)
(7328.5, 0.5), (7328.5, 372.25)
(7328.5, 372.25), (7195.75, 372.25)
(7195.75, 372.25), (7195.75, 239.75)
(7195.75, 239.75), (7328.25, 239.75)
(7328.25, 239.75), (7328.25, 0.5)
(7328.25, 0.5), (6657.5, 0.5)
(6657.5, 0.5), (6657.5, 85.25)
(6657.5, 85.25), (6080.75, 85.25)
(6080.75, 85.25), (6080.75, 39.75)
(6080.75, 39.75), (6657.25, 39.75)
(6657.25, 39.75), (6657.25, 0.5)
(6657.25, 0.5), (5263.5, 0.5)
(5263.5, 0.5), (5263.5, 194.25)
(5263.5, 194.25), (4999.75, 194.25)
(4999.75, 194.25), (4999.75, 58.75)
(4999.75, 58.75), (5263.25, 58.75)
(5263.25, 58.75), (5263.25, 0.5)
(5263.25, 0.5), (4540.5, 0.5)
(4540.5, 0.5), (4540.5, 945.25)
(4540.5, 945.25), (4294.75, 945.25)
(4294.75, 945.25), (4294.75, 818.75)
(4294.75, 818.75), (4540.25, 818.75)
(4540.25, 818.75), (4540.25, 0.5)
(4540.25, 0.5), (3395.5, 0.5)
(3395.5, 0.5), (3395.5, 959.25)
(3395.5, 959.25), (3313.75, 959.25)
(3313.75, 959.25), (3313.75, 603.75)
(3313.75, 603.75), (3395.25, 603.75)
(3395.25, 603.75), (3395.25, 0.5)
(3395.25, 0.5), (2104.5, 0.5)
(2104.5, 0.5), (2104.5, 699.25)
(2104.5, 699.25), (2047.75, 699.25)
(2047.75, 699.25), (2047.75, 423.75)
(2047.75, 423.75), (2104.25, 423.75)
(2104.25, 423.75), (2104.25, 0.5)
(2104.25, 0.5), (1410.5, 0.5)
(1410.5, 0.5), (1410.5, 627.25)
(1410.5, 627.25), (1349.75, 627.25)
(1349.75, 627.25), (1349.75, 196.75)
(1349.75, 196.75), (1410.25, 196.75)
(1410.25, 196.75), (1410.25, 0.5)
(1410.25, 0.5), (996.5, 0.5)
(996.5, 0.5), (996.5, 949.25)
(996.5, 949.25), (893.75, 949.25)
(893.75, 949.25), (893.75, 497.75)
(893.75, 497.75), (996.25, 497.75)
(996.25, 497.75), (996.25, 0.5)
(996.25, 0.5), (0.5, 0.5)
(0.5, 0.5), (0.5, 1000.25)
(0.5, 1000.25), (10000, 1000.25)
(10000, 1000.25), (10000, 1000.5)
(10000, 1000.5), (9536.5, 1000.5)
(9536.5, 1000.5), (9536.5, 1322.25)
(9536.5, 1322.25), (9433.75, 1322.25)
(9433.75, 1322.25), (9433.75, 1040.75)
(9433.75, 1040.75), (9536.25, 1040.75)
(9536.25, 1040.75), (9536.25, 1000.5)
(9536.25, 1000.5), (8068.5, 1000.5)
(8068.5, 1000.5), (8068.5, 1747.25)
(8068.5, 1747.25), (8066.75, 1747.25)
(8066.75, 1747.25), (8066.75, 1050.75)
(8066.75, 1050.75), (8068.25, 1050.75)
(8068.25, 1050.75), (8068.25, 1000.5)
(8068.25, 1000.5), (7079.5, 1000.5)
(7079.5, 1000.5), (7079.5, 1974.25)
(7079.5, 1974.25), (7032.75, 1974.25)
(7032.75, 1974.25), (7032.75, 1550.75)
(7032.75, 1550.75), (7079.25, 1550.75)
(7079.25, 1550.75), (7079.25, 1000.5)
(7079.25, 1000.5), (6138.5, 1000.5)
(6138.5, 1000.5), (6138.5, 1289.25)
(6138.5, 1289.25), (6021.75, 1289.25)
(6021.75, 1289.25), (6021.75, 1009.75)
(6021.75, 1009.75), (6138.25, 1009.75)
(6138.25, 1009.75), (6138.25, 1000.5)
(6138.25, 1000.5), (5383.5, 1000.5)
(5383.5, 1000.5), (5383.5, 1859.25)
(5383.5, 1859.25), (5160.75, 1859.25)
(5160.75, 1859.25), (5160.75, 1139.75)
(5160.75, 1139.75), (5383.25, 1139.75)
(5383.25, 1139.75), (5383.25, 1000.5)
(5383.25, 1000.5), (4574.5, 1000.5)
(4574.5, 1000.5), (4574.5, 1683.25)
(4574.5, 1683.25), (4041.75, 1683.25)
(4041.75, 1683.25), (4041.75, 1645.75)
(4041.75, 1645.75), (4574.25, 1645.75)
(4574.25, 1645.75), (4574.25, 1000.5)
(4574.25, 1000.5), (3815.5, 1000.5)
(3815.5, 1000.5), (3815.5, 1968.25)
(3815.5, 1968.25), (3355.75, 1968.25)
(3355.75, 1968.25), (3355.75, 1824.75)
(3355.75, 1824.75), (3815.25, 1824.75)
(3815.25, 1824.75), (3815.25, 1000.5)
(3815.25, 1000.5), (2690.5, 1000.5)
(2690.5, 1000.5), (2690.5, 1563.25)
(2690.5, 1563.25), (2004.75, 1563.25)
(2004.75, 1563.25), (2004.75, 1538.75)
(2004.75, 1538.75), (2690.25, 1538.75)
(2690.25, 1538.75), (2690.25, 1000.5)
(2690.25, 1000.5), (1939.5, 1000.5)
(1939.5, 1000.5), (1939.5, 1967.25)
(1939.5, 1967.25), (1023.75, 1967.25)
(1023.75, 1967.25), (1023.75, 1938.75)
(1023.75, 1938.75), (1939.25, 1938.75)
(1939.25, 1938.75), (1939.25, 1000.5)
(1939.25, 1000.5), (365.5, 1000.5)
(365.5, 1000.5), (365.5, 1710.25)
(365.5, 1710.25), (194.75, 1710.25)
(194.75, 1710.25), (194.75, 1486.75)
(194.75, 1486.75), (365.25, 1486.75)
(365.25, 1486.75), (365.25, 1000.5)
(365.25, 1000.5), (0.5, 1000.5)
(0.5, 1000.5), (0.5, 2000.25)
(0.5, 2000.25), (10000, 2000.25)
(10000, 2000.25), (10000, 2000.5)
(10000, 2000.5), (9669.5, 2000.5)
(9669.5, 2000.5), (9669.5, 2754.25)
(9669.5, 2754.25), (9651.75, 2754.25)
(9651.75, 2754.25), (9651.75, 2345.75)
(9651.75, 2345.75), (9669.25, 2345.75)
(9669.25, 2345.75), (9669.25, 2000.5)
(9669.25, 2000.5), (8696.5, 2000.5)
(8696.5, 2000.5), (8696.5, 2598.25)
(8696.5, 2598.25), (8507.75, 2598.25)
(8507.75, 2598.25), (8507.75, 2128.75)
(8507.75, 2128.75), (8696.25, 2128.75)
(8696.25, 2128.75), (8696.25, 2000.5)
(8696.25, 2000.5), (7642.5, 2000.5)
(7642.5, 2000.5), (7642.5, 2817.25)
(7642.5, 2817.25), (7075.75, 2817.25)
(7075.75, 2817.25), (7075.75, 2686.75)
(7075.75, 2686.75), (7642.25, 2686.75)
(7642.25, 2686.75), (7642.25, 2000.5)
(7642.25, 2000.5), (6944.5, 2000.5)
(6944.5, 2000.5), (6944.5, 2827.25)
(6944.5, 2827.25), (6745.75, 2827.25)
(6745.75, 2827.25), (6745.75, 2426.75)
(6745.75, 2426.75), (6944.25, 2426.75)
(6944.25, 2426.75), (6944.25, 2000.5)
(6944.25, 2000.5), (5784.5, 2000.5)
(5784.5, 2000.5), (5784.5, 2722.25)
(5784.5, 2722.25), (5548.75, 2722.25)
(5548.75, 2722.25), (5548.75, 2548.75)
(5548.75, 2548.75), (5784.25, 2548.75)
(5784.25, 2548.75), (5784.25, 2000.5)
(5784.25, 2000.5), (4764.5, 2000.5)
(4764.5, 2000.5), (4764.5, 2992.25)
(4764.5, 2992.25), (4614.75, 2992.25)
