37380626
640, 640
(0.25, 0.25), (10000, 0.25)
(10000, 0.25), (10000, 0.5)
(10000, 0.5), (9949.5, 0.5)
(9949.5, 0.5), (9949.5, 996.25)
(9949.5, 996.25), (9039.75, 996.25)
(9039.75, 996.25), (9039.75, 34.75)
(9039.75, 34.75), (9949.25, 34.75)
(9949.25, 34.75), (9949.25, 0.5)
(9949.25, 0.5), (8559.5, 0.5)
(8559.5, 0.5), (8559.5, 449.25)
(8559.5, 449.25), (8131.75, 449.25)
(8131.75, 449.25), (8131.75, 236.75)
(8131.75, 236.75), (8559.25, 236.75)
(8559.25, 236.75), (8559.25, 0.5)
(8559.25, 0.5), (7932.5, 0.5)
(7932.5, 0.5), (7932.5, 490.25)
(7932.5, 490.25), (7015.75, 490.25)
(7015.75, 490.25), (7015.75, 51.75)
(7015.75, 51.75), (7932.25, 51.75)
(7932.25, 51.75), (7932.25, 0.5)
(7932.25, 0.5), (6845.5, 0.5)
(6845.5, 0.5), (6845.5, 992.25)
(6845.5, 992.25), (6172.75, 992.25)
(6172.75, 992.25), (6172.75, 730.75)
(6172.75, 730.75), (6845.25, 730.75)
(6845.25, 730.75), (6845.25, 0.5)
(6845.25, 0.5), (5927.5, 0.5)
(5927.5, 0.5), (5927.5, 863.25)
(5927.5, 863.25), (4999.75, 863.25)
(4999.75, 863.25), (4999.75, 336.75)
(4999.75, 336.75), (5927.25, 336.75)
(5927.25, 336.75), (5927.25, 0.5)
(5927.25, 0.5), (4990.5, 0.5)
(4990.5, 0.5), (4990.5, 570.25)
(4990.5, 570.25), (4171.75, 570.25)
(4171.75, 570.25), (4171.75, 9.75)
(4171.75, 9.75), (4990.25, 9.75)
(4990.25, 9.75), (4990.25, 0.5)
(4990.25, 0.5), (3832.5, 0.5)
(3832.5, 0.5), (3832.5, 880.25)
(3832.5, 880.25), (3598.75, 880.25)
(3598.75, 880.25), (3598.75, 3.75)
(3598.75, 3.75), (3832.25, 3.75)
(3832.25, 3.75), (3832.25, 0.5)
(3832.25, 0.5), (2993.5, 0.5)
(2993.5, 0.5), (2993.5, 986.25)
(2993.5, 986.25), (2161.75, 986.25)
(2161.75, 986.25), (2161.75, 52.75)
(2161.75, 52.75), (2993.25, 52.75)
(2993.25, 52.75), (2993.25, 0.5)
(2993.25, 0.5), (1987.5, 0.5)
(1987.5, 0.5), (1987.5, 907.25)
(1987.5, 907.25), (1161.75, 907.25)
(1161.75, 907.25), (1161.75, 58.75)
(1161.75, 58.75), (1987.25, 58.75)
(1987.25, 58.75), (1987.25, 0.5)
(1987.25, 0.5), (854.5, 0.5)
(854.5, 0.5), (854.5, 799.25)
(854.5, 799.25), (17.75, 799.25)
(17.75, 799.25), (17.75, 78.75)
(17.75, 78.75), (854.25, 78.75)
(854.25, 78.75), (854.25, 0.5)
(854.25, 0.5), (0.5, 0.5)
(0.5, 0.5), (0.5, 1000.25)
(0.5, 1000.25), (10000, 1000.25)
(10000, 1000.25), (10000, 1000.5)
(10000, 1000.5), (9814.5, 1000.5)
(9814.5, 1000.5), (9814.5, 1862.25)
(9814.5, 1862.25), (9255.75, 1862.25)
(9255.75, 1862.25), (9255.75, 1023.75)
(9255.75, 1023.75), (9814.25, 1023.75)
(9814.25, 1023.75), (9814.25, 1000.5)
(9814.25, 1000.5), (8991.5, 1000.5)
(8991.5, 1000.5), (8991.5, 1814.25)
(8991.5, 1814.25), (8056.75, 1814.25)
(8056.75, 1814.25), (8056.75, 1012.75)
(8056.75, 1012.75), (8991.25, 1012.75)
(8991.25, 1012.75), (8991.25, 1000.5)
(8991.25, 1000.5), (7976.5, 1000.5)
(7976.5, 1000.5), (7976.5, 1962.25)
(7976.5, 1962.25), (7082.75, 1962.25)
(7082.75, 1962.25), (7082.75, 1709.75)
(7082.75, 1709.75), (7976.25, 1709.75)
(7976.25, 1709.75), (7976.25, 1000.5)
(7976.25, 1000.5), (6947.5, 1000.5)
(6947.5, 1000.5), (6947.5, 1414.25)
(6947.5, 1414.25), (6004.75, 1414.25)
(6004.75, 1414.25), (6004.75, 1013.75)
(6004.75, 1013.75), (6947.25, 1013.75)
(6947.25, 1013.75), (6947.25, 1000.5)
(6947.25, 1000.5), (5958.5, 1000.5)
(5958.5, 1000.5), (5958.5, 1989.25)
(5958.5, 1989.25), (5234.75, 1989.25)
(5234.75, 1989.25), (5234.75, 1002.75)
(5234.75, 1002.75), (5958.25, 1002.75)
(5958.25, 1002.75), (5958.25, 1000.5)
(5958.25, 1000.5), (4530.5, 1000.5)
(4530.5, 1000.5), (4530.5, 1298.25)
(4530.5, 1298.25), (4024.75, 1298.25)
(4024.75, 1298.25), (4024.75, 1040.75)
(4024.75, 1040.75), (4530.25, 1040.75)
(4530.25, 1040.75), (4530.25, 1000.5)
(4530.25, 1000.5), (3979.5, 1000.5)
(3979.5, 1000.5), (3979.5, 1975.25)
(3979.5, 1975.25), (3032.75, 1975.25)
(3032.75, 1975.25), (3032.75, 1663.75)
(3032.75, 1663.75), (3979.25, 1663.75)
(3979.25, 1663.75), (3979.25, 1000.5)
(3979.25, 1000.5), (2960.5, 1000.5)
(2960.5, 1000.5), (2960.5, 1926.25)
(2960.5, 1926.25), (2002.75, 1926.25)
(2002.75, 1926.25), (2002.75, 1162.75)
(2002.75, 1162.75), (2960.25, 1162.75)
(2960.25, 1162.75), (2960.25, 1000.5)
(2960.25, 1000.5), (1890.5, 1000.5)
(1890.5, 1000.5), (1890.5, 1999.25)
(1890.5, 1999.25), (1040.75, 1999.25)
(1040.75, 1999.25), (1040.75, 1386.75)
(1040.75, 1386.75), (1890.25, 1386.75)
(1890.25, 1386.75), (1890.25, 1000.5)
(1890.25, 1000.5), (847.5, 1000.5)
(847.5, 1000.5), (847.5, 1987.25)
(847.5, 1987.25), (163.75, 1987.25)
(163.75, 1987.25), (163.75, 1007.75)
(163.75, 1007.75), (847.25, 1007.75)
(847.25, 1007.75), (847.25, 1000.5)
(847.25, 1000.5), (0.5, 1000.5)
(0.5, 1000.5), (0.5, 2000.25)
(0.5, 2000.25), (10000, 2000.25)
(10000, 2000.25), (10000, 2000.5)
(10000, 2000.5), (9998.5, 2000.5)
(9998.5, 2000.5), (9998.5, 2992.25)
(9998.5, 2992.25), (9002.75, 2992.25)
(9002.75, 2992.25), (9002.75, 2058.75)
(9002.75, 2058.75), (9998.25, 2058.75)
(9998.25, 2058.75), (9998.25, 2000.5)
(9998.25, 2000.5), (8997.5, 2000.5)
(8997.5, 2000.5), (8997.5, 2886.25)
(8997.5, 2886.25), (8048.75, 2886.25)
(8048.75, 2886.25), (8048.75, 2076.75)
(8048.75, 2076.75), (8997.25, 2076.75)
(8997.25, 2076.75), (8997.25, 2000.5)
(8997.25, 2000.5), (7923.5, 2000.5)
(7923.5, 2000.5), (7923.5, 2995.25)
(7923.5, 2995.25), (7108.75, 2995.25)
(7108.75, 2995.25), (7108.75, 2002.75)
(7108.75, 2002.75), (7923.25, 2002.75)
(7923.25, 2002.75), (7923.25, 2000.5)
(7923.25, 2000.5), (6553.5, 2000.5)
(6553.5, 2000.5), (6553.5, 2196.25)
(6553.5, 2196.25), (6141.75, 2196.25)
(6141.75, 2196.25), (6141.75, 2005.75)
(6141.75, 2005.75), (6553.25, 2005.75)
(6553.25, 2005.75), (6553.25, 2000.5)
(6553.25, 2000.5), (5937.5, 2000.5)
(5937.5, 2000.5), (5937.5, 2680.25)
(5937.5, 2680.25), (5003.75, 2680.25)
(5003.75, 2680.25), (5003.75, 2162.75)
(5003.75, 2162.75), (5937.25, 2162.75)
(5937.25, 2162.75), (5937.25, 2000.5)
(5937.25, 2000.5), (4509.5, 2000.5)
(4509.5, 2000.5), (4509.5, 2544.25)
(4509.5, 2544.25), (4030.75, 2544.25)
