83650548
640, 640
(0.25, 0.25), (10000, 0.25)
(10000, 0.25), (10000, 0.5)
(10000, 0.5), (9944.5, 0.5)
(9944.5, 0.5), (9944.5, 892.25)
(9944.5, 892.25), (9009.75, 892.25)
(9009.75, 892.25), (9009.75, 92.75)
(9009.75, 92.75), (9944.25, 92.75)
(9944.25, 92.75), (9944.25, 0.5)
(9944.25, 0.5), (8975.5, 0.5)
(8975.5, 0.5), (8975.5, 988.25)
(8975.5, 988.25), (8003.75, 988.25)
(8003.75, 988.25), (8003.75, 98.75)
(8003.75, 98.75), (8975.25, 98.75)
(8975.25, 98.75), (8975.25, 0.5)
(8975.25, 0.5), (7995.5, 0.5)
(7995.5, 0.5), (7995.5, 918.25)
(7995.5, 918.25), (7017.75, 918.25)
(7017.75, 918.25), (7017.75, 17.75)
(7017.75, 17.75), (7995.25, 17.75)
(7995.25, 17.75), (7995.25, 0.5)
(7995.25, 0.5), (6979.5, 0.5)
(6979.5, 0.5), (6979.5, 965.25)
(6979.5, 965.25), (5999.75, 965.25)
(5999.75, 965.25), (5999.75, 0.75)
(5999.75, 0.75), (6979.25, 0.75)
(6979.25, 0.75), (6979.25, 0.5)
(6979.25, 0.5), (5964.5, 0.5)
(5964.5, 0.5), (5964.5, 976.25)
(5964.5, 976.25), (5034.75, 976.25)
(5034.75, 976.25), (5034.75, 2.75)
(5034.75, 2.75), (5964.25, 2.75)
(5964.25, 2.75), (5964.25, 0.5)
(5964.25, 0.5), (4999.5, 0.5)
(4999.5, 0.5), (4999.5, 969.25)
(4999.5, 969.25), (3999.75, 969.25)
(3999.75, 969.25), (3999.75, 84.75)
(3999.75, 84.75), (4999.25, 84.75)
(4999.25, 84.75), (4999.25, 0.5)
(4999.25, 0.5), (3998.5, 0.5)
(3998.5, 0.5), (3998.5, 963.25)
(3998.5, 963.25), (3024.75, 963.25)
(3024.75, 963.25), (3024.75, 11.75)
(3024.75, 11.75), (3998.25, 11.75)
(3998.25, 11.75), (3998.25, 0.5)
(3998.25, 0.5), (2985.5, 0.5)
(2985.5, 0.5), (2985.5, 981.25)
(2985.5, 981.25), (2096.75, 981.25)
(2096.75, 981.25), (2096.75, 2.75)
(2096.75, 2.75), (2985.25, 2.75)
(2985.25, 2.75), (2985.25, 0.5)
(2985.25, 0.5), (1994.5, 0.5)
(1994.5, 0.5), (1994.5, 997.25)
(1994.5, 997.25), (1000.75, 997.25)
(1000.75, 997.25), (1000.75, 21.75)
(1000.75, 21.75), (1994.25, 21.75)
(1994.25, 21.75), (1994.25, 0.5)
(1994.25, 0.5), (996.5, 0.5)
(996.5, 0.5), (996.5, 942.25)
(996.5, 942.25), (9.75, 942.25)
(9.75, 942.25), (9.75, 30.75)
(9.75, 30.75), (996.25, 30.75)
(996.25, 30.75), (996.25, 0.5)
(996.25, 0.5), (0.5, 0.5)
(0.5, 0.5), (0.5, 1000.25)
(0.5, 1000.25), (10000, 1000.25)
(10000, 1000.25), (10000, 1000.5)
(10000, 1000.5), (9982.5, 1000.5)
(9982.5, 1000.5), (9982.5, 1999.25)
(9982.5, 1999.25), (9001.75, 1999.25)
(9001.75, 1999.25), (9001.75, 999.75)
(9001.75, 999.75), (9982.25, 999.75)
(9982.25, 999.75), (9982.25, 1000.5)
(9982.25, 1000.5), (8982.5, 1000.5)
(8982.5, 1000.5), (8982.5, 1947.25)
(8982.5, 1947.25), (8038.75, 1947.25)
(8038.75, 1947.25), (8038.75, 1059.75)
(8038.75, 1059.75), (8982.25, 1059.75)
(8982.25, 1059.75), (8982.25, 1000.5)
(8982.25, 1000.5), (7999.5, 1000.5)
(7999.5, 1000.5), (7999.5, 1939.25)
(7999.5, 1939.25), (7009.75, 1939.25)
(7009.75, 1939.25), (7009.75, 1013.75)
(7009.75, 1013.75), (7999.25, 1013.75)
(7999.25, 1013.75), (7999.25, 1000.5)
(7999.25, 1000.5), (6996.5, 1000.5)
(6996.5, 1000.5), (6996.5, 1933.25)
(6996.5, 1933.25), (6024.75, 1933.25)
(6024.75, 1933.25), (6024.75, 1001.75)
(6024.75, 1001.75), (6996.25, 1001.75)
(6996.25, 1001.75), (6996.25, 1000.5)
(6996.25, 1000.5), (5862.5, 1000.5)
(5862.5, 1000.5), (5862.5, 1997.25)
(5862.5, 1997.25), (5002.75, 1997.25)
(5002.75, 1997.25), (5002.75, 1038.75)
(5002.75, 1038.75), (5862.25, 1038.75)
(5862.25, 1038.75), (5862.25, 1000.5)
(5862.25, 1000.5), (4925.5, 1000.5)
(4925.5, 1000.5), (4925.5, 1980.25)
(4925.5, 1980.25), (3999.75, 1980.25)
(3999.75, 1980.25), (3999.75, 1008.75)
(3999.75, 1008.75), (4925.25, 1008.75)
(4925.25, 1008.75), (4925.25, 1000.5)
(4925.25, 1000.5), (3998.5, 1000.5)
(3998.5, 1000.5), (3998.5, 1984.25)
(3998.5, 1984.25), (3000.75, 1984.25)
(3000.75, 1984.25), (3000.75, 1032.75)
(3000.75, 1032.75), (3998.25, 1032.75)
(3998.25, 1032.75), (3998.25, 1000.5)
(3998.25, 1000.5), (2984.5, 1000.5)
(2984.5, 1000.5), (2984.5, 1991.25)
(2984.5, 1991.25), (2001.75, 1991.25)
(2001.75, 1991.25), (2001.75, 1022.75)
(2001.75, 1022.75), (2984.25, 1022.75)
(2984.25, 1022.75), (2984.25, 1000.5)
(2984.25, 1000.5), (1998.5, 1000.5)
(1998.5, 1000.5), (1998.5, 1998.25)
(1998.5, 1998.25), (1032.75, 1998.25)
(1032.75, 1998.25), (1032.75, 1009.75)
(1032.75, 1009.75), (1998.25, 1009.75)
(1998.25, 1009.75), (1998.25, 1000.5)
(1998.25, 1000.5), (998.5, 1000.5)
(998.5, 1000.5), (998.5, 1834.25)
(998.5, 1834.25), (67.75, 1834.25)
(67.75, 1834.25), (67.75, 1017.75)
(67.75, 1017.75), (998.25, 1017.75)
(998.25, 1017.75), (998.25, 1000.5)
(998.25, 1000.5), (0.5, 1000.5)
(0.5, 1000.5), (0.5, 2000.25)
(0.5, 2000.25), (10000, 2000.25)
(10000, 2000.25), (10000, 2000.5)
(10000, 2000.5), (9969.5, 2000.5)
(9969.5, 2000.5), (9969.5, 2931.25)
(9969.5, 2931.25), (9012.75, 2931.25)
(9012.75, 2931.25), (9012.75, 2000.75)
(9012.75, 2000.75), (9969.25, 2000.75)
(9969.25, 2000.75), (9969.25, 2000.5)
(9969.25, 2000.5), (8993.5, 2000.5)
(8993.5, 2000.5), (8993.5, 2994.25)
(8993.5, 2994.25), (8070.75, 2994.25)
(8070.75, 2994.25), (8070.75, 2001.75)
(8070.75, 2001.75), (8993.25, 2001.75)
(8993.25, 2001.75), (8993.25, 2000.5)
(8993.25, 2000.5), (7997.5, 2000.5)
(7997.5, 2000.5), (7997.5, 2966.25)
(7997.5, 2966.25), (7014.75, 2966.25)
(7014.75, 2966.25), (7014.75, 2005.75)
(7014.75, 2005.75), (7997.25, 2005.75)
(7997.25, 2005.75), (7997.25, 2000.5)
(7997.25, 2000.5), (6997.5, 2000.5)
(6997.5, 2000.5), (6997.5, 2983.25)
(6997.5, 2983.25), (6011.75, 2983.25)
(6011.75, 2983.25), (6011.75, 2018.75)
(6011.75, 2018.75), (6997.25, 2018.75)
(6997.25, 2018.75), (6997.25, 2000.5)
(6997.25, 2000.5), (5975.5, 2000.5)
(5975.5, 2000.5), (5975.5, 2988.25)
(5975.5, 2988.25), (5002.75, 2988.25)
(5002.75, 2988.25), (5002.75, 2016.75)
(5002.75, 2016.75), (5975.25, 2016.75)
(5975.25, 2016.75), (5975.25, 2000.5)
(5975.25, 2000.5), (4687.5, 2000.5)
(4687.5, 2000.5), (4687.5, 2974.25)
(4687.5, 2974.25), (4000.75, 2974.25)
