43213500
640, 640
(0.25, 0.25), (10000, 0.25)
(10000, 0.25), (10000, 0.5)
(10000, 0.5), (9880.5, 0.5)
(9880.5, 0.5), (9880.5, 997.25)
(9880.5, 997.25), (9071.75, 997.25)
(9071.75, 997.25), (9071.75, 1.75)
(9071.75, 1.75), (9880.25, 1.75)
(9880.25, 1.75), (9880.25, 0.5)
(9880.25, 0.5), (8977.5, 0.5)
(8977.5, 0.5), (8977.5, 924.25)
(8977.5, 924.25), (8155.75, 924.25)
(8155.75, 924.25), (8155.75, 164.75)
(8155.75, 164.75), (8977.25, 164.75)
(8977.25, 164.75), (8977.25, 0.5)
(8977.25, 0.5), (7668.5, 0.5)
(7668.5, 0.5), (7668.5, 994.25)
(7668.5, 994.25), (7016.75, 994.25)
(7016.75, 994.25), (7016.75, 61.75)
(7016.75, 61.75), (7668.25, 61.75)
(7668.25, 61.75), (7668.25, 0.5)
(7668.25, 0.5), (6959.5, 0.5)
(6959.5, 0.5), (6959.5, 901.25)
(6959.5, 901.25), (6008.75, 901.25)
(6008.75, 901.25), (6008.75, 7.75)
(6008.75, 7.75), (6959.25, 7.75)
(6959.25, 7.75), (6959.25, 0.5)
(6959.25, 0.5), (5991.5, 0.5)
(5991.5, 0.5), (5991.5, 991.25)
(5991.5, 991.25), (5173.75, 991.25)
(5173.75, 991.25), (5173.75, 162.75)
(5173.75, 162.75), (5991.25, 162.75)
(5991.25, 162.75), (5991.25, 0.5)
(5991.25, 0.5), (4935.5, 0.5)
(4935.5, 0.5), (4935.5, 415.25)
(4935.5, 415.25), (4312.75, 415.25)
(4312.75, 415.25), (4312.75, 39.75)
(4312.75, 39.75), (4935.25, 39.75)
(4935.25, 39.75), (4935.25, 0.5)
(4935.25, 0.5), (3607.5, 0.5)
(3607.5, 0.5), (3607.5, 946.25)
(3607.5, 946.25), (3006.75, 946.25)
(3006.75, 946.25), (3006.75, 42.75)
(3006.75, 42.75), (3607.25, 42.75)
(3607.25, 42.75), (3607.25, 0.5)
(3607.25, 0.5), (2952.5, 0.5)
(2952.5, 0.5), (2952.5, 951.25)
(2952.5, 951.25), (2005.75, 951.25)
(2005.75, 951.25), (2005.75, 77.75)
(2005.75, 77.75), (2952.25, 77.75)
(2952.25, 77.75), (2952.25, 0.5)
(2952.25, 0.5), (1871.5, 0.5)
(1871.5, 0.5), (1871.5, 996.25)
(1871.5, 996.25), (1081.75, 996.25)
(1081.75, 996.25), (1081.75, 296.75)
(1081.75, 296.75), (1871.25, 296.75)
(1871.25, 296.75), (1871.25, 0.5)
(1871.25, 0.5), (923.5, 0.5)
(923.5, 0.5), (923.5, 688.25)
(923.5, 688.25), (237.75, 688.25)
(237.75, 688.25), (237.75, 25.75)
(237.75, 25.75), (923.25, 25.75)
(923.25, 25.75), (923.25, 0.5)
(923.25, 0.5), (0.5, 0.5)
(0.5, 0.5), (0.5, 1000.25)
(0.5, 1000.25), (10000, 1000.25)
(10000, 1000.25), (10000, 1000.5)
(10000, 1000.5), (9944.5, 1000.5)
(9944.5, 1000.5), (9944.5, 1888.25)
(9944.5, 1888.25), (9013.75, 1888.25)
(9013.75, 1888.25), (9013.75, 1095.75)
(9013.75, 1095.75), (9944.25, 1095.75)
(9944.25, 1095.75), (9944.25, 1000.5)
(9944.25, 1000.5), (8992.5, 1000.5)
(8992.5, 1000.5), (8992.5, 1761.25)
(8992.5, 1761.25), (8018.75, 1761.25)
(8018.75, 1761.25), (8018.75, 1144.75)
(8018.75, 1144.75), (8992.25, 1144.75)
(8992.25, 1144.75), (8992.25, 1000.5)
(8992.25, 1000.5), (7996.5, 1000.5)
(7996.5, 1000.5), (7996.5, 1810.25)
(7996.5, 1810.25), (7000.75, 1810.25)
(7000.75, 1810.25), (7000.75, 1197.75)
(7000.75, 1197.75), (7996.25, 1197.75)
(7996.25, 1197.75), (7996.25, 1000.5)
(7996.25, 1000.5), (6948.5, 1000.5)
(6948.5, 1000.5), (6948.5, 1954.25)
(6948.5, 1954.25), (6028.75, 1954.25)
(6028.75, 1954.25), (6028.75, 1071.75)
(6028.75, 1071.75), (6948.25, 1071.75)
(6948.25, 1071.75), (6948.25, 1000.5)
(6948.25, 1000.5), (5959.5, 1000.5)
(5959.5, 1000.5), (5959.5, 1997.25)
(5959.5, 1997.25), (5110.75, 1997.25)
(5110.75, 1997.25), (5110.75, 1095.75)
(5110.75, 1095.75), (5959.25, 1095.75)
(5959.25, 1095.75), (5959.25, 1000.5)
(5959.25, 1000.5), (4996.5, 1000.5)
(4996.5, 1000.5), (4996.5, 1825.25)
(4996.5, 1825.25), (4097.75, 1825.25)
(4097.75, 1825.25), (4097.75, 1031.75)
(4097.75, 1031.75), (4996.25, 1031.75)
(4996.25, 1031.75), (4996.25, 1000.5)
(4996.25, 1000.5), (3987.5, 1000.5)
(3987.5, 1000.5), (3987.5, 1985.25)
(3987.5, 1985.25), (3019.75, 1985.25)
(3019.75, 1985.25), (3019.75, 1022.75)
(3019.75, 1022.75), (3987.25, 1022.75)
(3987.25, 1022.75), (3987.25, 1000.5)
(3987.25, 1000.5), (2969.5, 1000.5)
(2969.5, 1000.5), (2969.5, 1977.25)
(2969.5, 1977.25), (2119.75, 1977.25)
(2119.75, 1977.25), (2119.75, 1023.75)
(2119.75, 1023.75), (2969.25, 1023.75)
(2969.25, 1023.75), (2969.25, 1000.5)
(2969.25, 1000.5), (1994.5, 1000.5)
(1994.5, 1000.5), (1994.5, 1997.25)
(1994.5, 1997.25), (1241.75, 1997.25)
(1241.75, 1997.25), (1241.75, 1012.75)
(1241.75, 1012.75), (1994.25, 1012.75)
(1994.25, 1012.75), (1994.25, 1000.5)
(1994.25, 1000.5), (873.5, 1000.5)
(873.5, 1000.5), (873.5, 1996.25)
(873.5, 1996.25), (22.75, 1996.25)
(22.75, 1996.25), (22.75, 1013.75)
(22.75, 1013.75), (873.25, 1013.75)
(873.25, 1013.75), (873.25, 1000.5)
(873.25, 1000.5), (0.5, 1000.5)
(0.5, 1000.5), (0.5, 2000.25)
(0.5, 2000.25), (10000, 2000.25)
(10000, 2000.25), (10000, 2000.5)
(10000, 2000.5), (9871.5, 2000.5)
(9871.5, 2000.5), (9871.5, 2800.25)
(9871.5, 2800.25), (9029.75, 2800.25)
(9029.75, 2800.25), (9029.75, 2032.75)
(9029.75, 2032.75), (9871.25, 2032.75)
(9871.25, 2032.75), (9871.25, 2000.5)
(9871.25, 2000.5), (8996.5, 2000.5)
(8996.5, 2000.5), (8996.5, 2996.25)
(8996.5, 2996.25), (8115.75, 2996.25)
(8115.75, 2996.25), (8115.75, 2468.75)
(8115.75, 2468.75), (8996.25, 2468.75)
(8996.25, 2468.75), (8996.25, 2000.5)
(8996.25, 2000.5), (7458.5, 2000.5)
(7458.5, 2000.5), (7458.5, 2929.25)
(7458.5, 2929.25), (7005.75, 2929.25)
(7005.75, 2929.25), (7005.75, 2146.75)
(7005.75, 2146.75), (7458.25, 2146.75)
(7458.25, 2146.75), (7458.25, 2000.5)
(7458.25, 2000.5), (6752.5, 2000.5)
(6752.5, 2000.5), (6752.5, 2771.25)
(6752.5, 2771.25), (6364.75, 2771.25)
(6364.75, 2771.25), (6364.75, 2004.75)
(6364.75, 2004.75), (6752.25, 2004.75)
(6752.25, 2004.75), (6752.25, 2000.5)
(6752.25, 2000.5), (5980.5, 2000.5)
(5980.5, 2000.5), (5980.5, 2480.25)
(5980.5, 2480.25), (5098.75, 2480.25)
(5098.75, 2480.25), (5098.75, 2139.75)
(5098.75, 2139.75), (5980.25, 2139.75)
(5980.25, 2139.75), (5980.25, 2000.5)
(5980.25, 2000.5), (4985.5, 2000.5)
(4985.5, 2000.5), (4985.5, 2992.25)
(4985.5, 2992.25), (4061.75, 2992.25)
